disAcodeNum	disAcode	disAname	disBcodeNum	disBcode	disBname	patTotal	patWdisA	patWdisB	patWdisAB	patWdisAnotB	patWdisBnotA	patWOdisAB	relativeRiskIndex	phiIndex	oddsRatioIndex	oddsRatio95CI_upper	oddsRatio95CI_lower	fisherTest	fisherTestAdjusted	expect	score	femaleWithDisA	femaleWithDisB	femaleWithDisAandB	maleWithDisA	maleWithDisB	maleWithDisAandB	sexRatioBA	sexRatioAB
126	698754002	Chronic paralysis due to lesion of spinal cord	12	65966004	Fracture of forearm	529	2	55	0	2	55	472	0.00000	-0.02098	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20794	-0.27255	2	55	0	0	68	0	0.00000	0.00000
125	1734006	Fracture of the vertebral column with spinal cord injury	12	65966004	Fracture of forearm	529	3	55	0	3	55	471	0.00000	-0.02573	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.31191	-0.39167	3	55	0	2	68	2	-3.55535	-0.69315
124	1501000119109	Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)	12	65966004	Fracture of forearm	529	1	55	0	1	55	473	0.00000	-0.01482	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.10397	-0.14270	1	55	0	0	68	0	0.00000	0.00000
123	195967001	Asthma	12	65966004	Fracture of forearm	529	1	55	1	0	54	474	9.61818	0.12776	0.00000	0.00000	0.00000	0.1039697543	0.9536536080	0.10397	0.85730	1	55	1	1	68	0	4.02535	0.69315
121	254637007	Non-small cell lung cancer (disorder)	12	65966004	Fracture of forearm	529	0	55	0	0	55	474	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	55	0	8	68	1	-4.23411	-2.19722
120	162573006	Suspected lung cancer (situation)	12	65966004	Fracture of forearm	529	0	55	0	0	55	474	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	55	0	8	68	1	-4.23411	-2.19722
119	275272006	Brain damage - traumatic	12	65966004	Fracture of forearm	529	0	55	0	0	55	474	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	55	0	4	68	0	0.00000	0.00000
118	48333001	Burn injury(morphologic abnormality)	12	65966004	Fracture of forearm	529	0	55	0	0	55	474	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	55	0	1	68	0	0.00000	0.00000
117	230265002	Familial Alzheimer's disease of early onset (disorder)	12	65966004	Fracture of forearm	529	2	55	0	2	55	472	0.00000	-0.02098	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20794	-0.27255	2	55	0	4	68	0	0.00000	0.00000
116	370143000	Major depression disorder	12	65966004	Fracture of forearm	529	3	55	0	3	55	471	0.00000	-0.02573	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.31191	-0.39167	3	55	0	5	68	0	0.00000	0.00000
115	36923009	Major depression  single episode	12	65966004	Fracture of forearm	529	3	55	0	3	55	471	0.00000	-0.02573	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.31191	-0.39167	3	55	0	3	68	0	0.00000	0.00000
114	449868002	Smokes tobacco daily	12	65966004	Fracture of forearm	529	2	55	0	2	55	472	0.00000	-0.02098	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20794	-0.27255	2	55	0	7	68	1	-4.23411	-2.07944
113	443165006	Pathological fracture due to osteoporosis (disorder)	12	65966004	Fracture of forearm	529	7	55	2	5	53	469	2.74805	0.06895	3.53962	18.69510	0.67017	0.1587135641	1.0000000000	0.72779	0.79604	7	55	2	3	68	2	-0.20544	0.58779
112	49436004	Atrial Fibrillation	12	65966004	Fracture of forearm	529	9	55	2	7	53	467	2.13737	0.05097	2.51752	12.43128	0.50984	0.2383196519	1.0000000000	0.93573	0.63209	9	55	2	26	68	3	0.18584	-0.56394
111	235919008	Cholelithiasis	12	65966004	Fracture of forearm	529	7	55	0	7	55	467	0.00000	-0.03945	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.72779	-0.78893	7	55	0	2	68	0	0.00000	0.00000
110	65275009	Acute Cholecystitis	12	65966004	Fracture of forearm	529	7	55	0	7	55	467	0.00000	-0.03945	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.72779	-0.78893	7	55	0	2	68	0	0.00000	0.00000
109	90560007	Gout	12	65966004	Fracture of forearm	529	0	55	0	0	55	474	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	55	0	4	68	0	0.00000	0.00000
108	40930008	Hypothyroidism (disorder)	12	65966004	Fracture of forearm	529	11	55	1	10	54	464	0.87438	-0.00624	0.85926	6.84263	0.10790	1.0000000000	1.0000000000	1.14367	-0.10008	11	55	1	2	68	0	4.02535	2.48491
107	40275004	Contact dermatitis	12	65966004	Fracture of forearm	529	9	55	1	8	54	466	1.06869	0.00308	1.07870	8.79008	0.13238	1.0000000000	1.0000000000	0.93573	0.04712	9	55	1	9	68	3	0.86128	0.91629
106	24079001	Atopic dermatitis	12	65966004	Fracture of forearm	529	13	55	1	12	54	462	0.73986	-0.01407	0.71296	5.59042	0.09093	1.0000000000	1.0000000000	1.35161	-0.23365	13	55	1	7	68	0	4.02535	2.63906
105	363406005	Malignant tumor of colon	12	65966004	Fracture of forearm	529	4	55	0	4	55	470	0.00000	-0.02973	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.41588	-0.50170	4	55	0	2	68	0	0.00000	0.00000
104	367498001	Seasonal allergic rhinitis	12	65966004	Fracture of forearm	529	9	55	0	9	55	465	0.00000	-0.04481	0.00000	0.00000	0.00000	0.6076672504	1.0000000000	0.93573	-0.95288	9	55	0	11	68	1	-4.23411	-2.48491
102	90781000119102	Microalbuminuria due to type 2 diabetes mellitus (disorder)	12	65966004	Fracture of forearm	529	3	55	0	3	55	471	0.00000	-0.02573	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.31191	-0.39167	3	55	0	3	68	1	-4.23411	-1.38629
101	433144002	Chronic kidney disease stage 3 (disorder)	12	65966004	Fracture of forearm	529	1	55	0	1	55	473	0.00000	-0.01482	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.10397	-0.14270	1	55	0	2	68	1	-4.23411	-1.09861
100	161622006	History of lower limb amputation (situation)	12	65966004	Fracture of forearm	529	0	55	0	0	55	474	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	55	0	1	68	0	0.00000	0.00000
99	30832001	Rupture of patellar tendon	12	65966004	Fracture of forearm	529	14	55	2	12	53	462	1.37403	0.02101	1.45283	6.66727	0.31658	0.6480514349	1.0000000000	1.45558	0.28890	14	55	2	9	68	4	0.45953	0.90079
98	1551000119108	Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	12	65966004	Fracture of forearm	529	7	55	0	7	55	467	0.00000	-0.03945	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.72779	-0.78893	7	55	0	5	68	2	-3.55535	-1.25276
97	403192003	Third degree burn	12	65966004	Fracture of forearm	529	3	55	0	3	55	471	0.00000	-0.02573	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.31191	-0.39167	3	55	0	5	68	1	-4.23411	-1.79176
96	283371005	Laceration of forearm	12	65966004	Fracture of forearm	529	39	55	1	38	54	436	0.24662	-0.07240	0.21248	1.57884	0.02859	0.1072522787	0.9673028750	4.05482	-1.33766	39	55	1	36	68	3	0.86128	1.12393
95	84757009	Epilepsy	12	65966004	Fracture of forearm	529	13	55	0	13	55	461	0.00000	-0.05407	0.00000	0.00000	0.00000	0.3795654376	1.0000000000	1.35161	-1.23365	13	55	0	17	68	2	-3.55535	-2.25129
94	703151001	History of single seizure (situation)	12	65966004	Fracture of forearm	529	14	55	0	14	55	460	0.00000	-0.05616	0.00000	0.00000	0.00000	0.3806619407	1.0000000000	1.45558	-1.29606	14	55	0	25	68	3	-3.16407	-2.23359
93	128613002	Seizure disorder	12	65966004	Fracture of forearm	529	14	55	0	14	55	460	0.00000	-0.05616	0.00000	0.00000	0.00000	0.3806619407	1.0000000000	1.45558	-1.29606	14	55	0	25	68	3	-3.16407	-2.23359
91	64859006	Osteoporosis (disorder)	12	65966004	Fracture of forearm	529	24	55	4	20	51	454	1.60303	0.04478	1.78039	5.41239	0.58566	0.2992700155	1.0000000000	2.49527	0.51652	24	55	4	13	68	3	-0.47282	0.27193
89	47693006	Rupture of appendix	12	65966004	Fracture of forearm	529	10	55	1	9	54	465	0.96182	-0.00181	0.95679	7.69786	0.11892	1.0000000000	1.0000000000	1.03970	-0.02836	10	55	1	10	68	0	4.02535	2.39790
88	197927001	Recurrent urinary tract infection	12	65966004	Fracture of forearm	529	8	55	0	8	55	466	0.00000	-0.04221	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.83176	-0.87323	8	55	0	0	68	0	0.00000	0.00000
86	713197008	Recurrent rectal polyp	12	65966004	Fracture of forearm	529	12	55	1	11	54	463	0.80152	-0.01030	0.77946	6.15507	0.09871	1.0000000000	1.0000000000	1.24764	-0.16841	12	55	1	10	68	1	-0.20875	0.16705
85	241929008	Acute allergic reaction	12	65966004	Fracture of forearm	529	25	55	1	24	54	450	0.38473	-0.04668	0.34722	2.61799	0.04605	0.4993600850	1.0000000000	2.59924	-0.84769	25	55	1	22	68	2	0.47000	0.77319
83	110030002	Concussion injury of brain	12	65966004	Fracture of forearm	529	1	55	0	1	55	473	0.00000	-0.01482	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.10397	-0.14270	1	55	0	6	68	0	0.00000	0.00000
82	94260004	Secondary malignant neoplasm of colon	12	65966004	Fracture of forearm	529	2	55	0	2	55	472	0.00000	-0.02098	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20794	-0.27255	2	55	0	2	68	0	0.00000	0.00000
81	236077008	Protracted diarrhea	12	65966004	Fracture of forearm	529	2	55	0	2	55	472	0.00000	-0.02098	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20794	-0.27255	2	55	0	2	68	0	0.00000	0.00000
80	6072007	Bleeding from anus	12	65966004	Fracture of forearm	529	2	55	0	2	55	472	0.00000	-0.02098	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.20794	-0.27255	2	55	0	2	68	0	0.00000	0.00000
79	45816000	Pyelonephritis	12	65966004	Fracture of forearm	529	1	55	0	1	55	473	0.00000	-0.01482	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.10397	-0.14270	1	55	0	0	68	0	0.00000	0.00000
78	239872002	Osteoarthritis of hip	12	65966004	Fracture of forearm	529	13	55	1	12	54	462	0.73986	-0.01407	0.71296	5.59042	0.09093	1.0000000000	1.0000000000	1.35161	-0.23365	13	55	1	8	68	0	4.02535	2.63906
76	127013003	Diabetic renal disease (disorder)	12	65966004	Fracture of forearm	529	10	55	0	10	55	464	0.00000	-0.04728	0.00000	0.00000	0.00000	0.6093438861	1.0000000000	1.03970	-1.02836	10	55	0	18	68	2	-3.55535	-2.30259
75	431855005	Chronic kidney disease stage 1 (disorder)	12	65966004	Fracture of forearm	529	10	55	0	10	55	464	0.00000	-0.04728	0.00000	0.00000	0.00000	0.6093438861	1.0000000000	1.03970	-1.02836	10	55	0	18	68	2	-3.55535	-2.30259
73	196416002	Impacted molars	12	65966004	Fracture of forearm	529	25	55	2	23	53	451	0.76945	-0.01749	0.73995	3.22682	0.16968	1.0000000000	1.0000000000	2.59924	-0.26273	25	55	2	24	68	2	-0.20544	0.03774
72	35999006	Blighted ovum	12	65966004	Fracture of forearm	529	53	55	3	50	52	424	0.54443	-0.05178	0.48923	1.62447	0.14734	0.3413075076	1.0000000000	5.51040	-0.70275	53	55	3	0	68	0	2.96183	2.92674
71	201834006	Localized  primary osteoarthritis of the hand	12	65966004	Fracture of forearm	529	19	55	2	17	53	457	1.01244	0.00082	1.01443	4.51243	0.22805	1.0000000000	1.0000000000	1.97543	0.01187	19	55	2	9	68	0	3.34990	2.35138
70	87433001	Pulmonary emphysema (disorder)	12	65966004	Fracture of forearm	529	9	55	1	8	54	466	1.06869	0.00308	1.07870	8.79008	0.13238	1.0000000000	1.0000000000	0.93573	0.04712	9	55	1	8	68	1	-0.20875	0.10536
69	233604007	Pneumonia	12	65966004	Fracture of forearm	529	3	55	0	3	55	471	0.00000	-0.02573	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.31191	-0.39167	3	55	0	4	68	1	-4.23411	-1.60944
68	26929004	Alzheimer's disease (disorder)	12	65966004	Fracture of forearm	529	15	55	2	13	53	461	1.28242	0.01643	1.33817	6.09156	0.29396	0.6624515496	1.0000000000	1.55955	0.22907	15	55	2	8	68	3	0.18584	0.84078
67	403191005	Second degree burn	12	65966004	Fracture of forearm	529	23	55	4	19	51	455	1.67273	0.04886	1.87822	5.73571	0.61505	0.2841868881	1.0000000000	2.39130	0.56009	23	55	4	26	68	3	-0.47282	-0.35914
65	239873007	Osteoarthritis of knee	12	65966004	Fracture of forearm	529	30	55	4	26	51	448	1.28242	0.02359	1.35143	4.02675	0.45356	0.5390258527	1.0000000000	3.11909	0.27960	30	55	4	27	68	7	0.31967	0.55962
64	444448004	Injury of medial collateral ligament of knee	12	65966004	Fracture of forearm	529	17	55	1	16	54	458	0.56578	-0.02695	0.53009	4.07622	0.06894	1.0000000000	1.0000000000	1.76749	-0.46858	17	55	1	15	68	2	0.47000	0.75031
63	68496003	Polyp of colon	12	65966004	Fracture of forearm	529	43	55	2	41	53	433	0.44736	-0.05600	0.39853	1.69503	0.09370	0.2955581562	1.0000000000	4.47070	-0.86676	43	55	2	48	68	5	0.66888	0.75266
62	185086009	Chronic obstructive bronchitis (disorder)	12	65966004	Fracture of forearm	529	4	55	0	4	55	470	0.00000	-0.02973	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.41588	-0.50170	4	55	0	2	68	0	0.00000	0.00000
60	301011002	Escherichia coli urinary tract infection	12	65966004	Fracture of forearm	529	85	55	8	77	47	397	0.90524	-0.01412	0.87759	1.93048	0.39895	0.8480344319	1.0000000000	8.83743	-0.12836	85	55	8	7	68	1	-2.17041	0.37372
59	262574004	Bullet wound	12	65966004	Fracture of forearm	529	9	55	1	8	54	466	1.06869	0.00308	1.07870	8.79008	0.13238	1.0000000000	1.0000000000	0.93573	0.04712	9	55	1	11	68	2	0.47000	0.43078
58	239720000	Tear of meniscus of knee	12	65966004	Fracture of forearm	529	10	55	0	10	55	464	0.00000	-0.04728	0.00000	0.00000	0.00000	0.6093438861	1.0000000000	1.03970	-1.02836	10	55	0	10	68	3	-3.16407	-1.46634
57	192127007	Child attention deficit disorder	12	65966004	Fracture of forearm	529	24	55	2	22	53	452	0.80152	-0.01474	0.77530	3.38967	0.17733	1.0000000000	1.0000000000	2.49527	-0.22044	24	55	2	52	68	4	0.45953	-0.07411
56	92691004	Carcinoma in situ of prostate (disorder)	12	65966004	Fracture of forearm	529	0	55	0	0	55	474	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	55	0	23	68	2	-3.55535	-2.52573
118	48333001	Burn injury(morphologic abnormality)	79	45816000	Pyelonephritis	529	0	1	0	0	1	528	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	1	0	1	0	0	0.00000	0.00000
54	5602001	Opioid abuse (disorder)	12	65966004	Fracture of forearm	529	0	55	0	0	55	474	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	55	0	7	68	0	0.00000	0.00000
53	7200002	Alcoholism	12	65966004	Fracture of forearm	529	0	55	0	0	55	474	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	55	0	5	68	0	0.00000	0.00000
52	124171000119105	Chronic intractable migraine without aura	12	65966004	Fracture of forearm	529	21	55	0	21	55	453	0.00000	-0.06926	0.00000	0.00000	0.00000	0.1512808435	1.0000000000	2.18336	-1.67055	21	55	0	30	68	3	-3.16407	-2.39790
50	446096008	Perennial allergic rhinitis	12	65966004	Fracture of forearm	529	14	55	0	14	55	460	0.00000	-0.05616	0.00000	0.00000	0.00000	0.3806619407	1.0000000000	1.45558	-1.29606	14	55	0	12	68	0	0.00000	0.00000
49	88805009	Chronic congestive heart failure (disorder)	12	65966004	Fracture of forearm	529	5	55	0	5	55	469	0.00000	-0.03327	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.51985	-0.60393	5	55	0	5	68	0	0.00000	0.00000
47	359817006	Closed fracture of hip	12	65966004	Fracture of forearm	529	11	55	2	9	53	465	1.74876	0.03717	1.94969	9.26247	0.41040	0.3197081998	1.0000000000	1.14367	0.48488	11	55	2	18	68	2	-0.20544	-0.43078
46	62564004	Concussion with loss of consciousness	12	65966004	Fracture of forearm	529	36	55	3	33	52	441	0.80152	-0.01827	0.77098	2.60191	0.22845	1.0000000000	1.0000000000	3.74291	-0.24577	36	55	3	31	68	3	-0.20224	0.13720
45	263102004	Fracture subluxation of wrist	12	65966004	Fracture of forearm	529	51	55	6	45	49	429	1.13155	0.01464	1.16735	2.87594	0.47383	0.8083054615	1.0000000000	5.30246	0.15144	51	55	6	58	68	4	-0.57126	-0.48955
44	58150001	Fracture of clavicle	12	65966004	Fracture of forearm	529	55	55	3	52	52	422	0.52463	-0.05516	0.46820	1.55274	0.14117	0.2498101919	1.0000000000	5.71834	-0.74810	55	55	3	57	68	6	0.44953	0.61046
43	307731004	Injury of tendon of the rotator cuff of shoulder	12	65966004	Fracture of forearm	529	26	55	2	24	53	450	0.73986	-0.02015	0.70755	3.07824	0.16263	1.0000000000	1.0000000000	2.70321	-0.30382	26	55	2	25	68	7	0.97833	1.11923
42	16114001	Fracture of ankle	12	65966004	Fracture of forearm	529	48	55	7	41	48	433	1.40265	0.04333	1.54014	3.62220	0.65486	0.3205618056	1.0000000000	4.99055	0.41731	48	55	7	60	68	6	-0.33108	-0.33647
41	283385000	Laceration of thigh	12	65966004	Fracture of forearm	529	50	55	5	45	50	429	0.96182	-0.00420	0.95333	2.51295	0.36166	1.0000000000	1.0000000000	5.19849	-0.04695	50	55	5	55	68	8	0.23361	0.33420
40	428251008	History of appendectomy	12	65966004	Fracture of forearm	529	27	55	1	26	54	448	0.35623	-0.05086	0.31909	2.39857	0.04245	0.3430351843	1.0000000000	2.80718	-0.92872	27	55	1	24	68	2	0.47000	0.76726
39	74400008	Appendicitis	12	65966004	Fracture of forearm	529	27	55	1	26	54	448	0.35623	-0.05086	0.31909	2.39857	0.04245	0.3430351843	1.0000000000	2.80718	-0.92872	27	55	1	24	68	2	0.47000	0.76726
38	398254007	Preeclampsia	12	65966004	Fracture of forearm	529	101	55	13	88	42	386	1.23798	0.03938	1.35768	2.63671	0.69909	0.3668300582	1.0000000000	10.50095	0.28367	101	55	13	0	68	0	1.65456	2.17125
37	38822007	Cystitis	12	65966004	Fracture of forearm	529	68	55	6	62	49	412	0.84866	-0.01980	0.81369	1.97903	0.33456	0.8317208600	1.0000000000	7.06994	-0.20520	68	55	6	3	68	1	-1.91499	1.12601
35	19169002	Miscarriage in first trimester	12	65966004	Fracture of forearm	529	174	55	17	157	38	317	0.93971	-0.01438	0.90329	1.65089	0.49423	0.8796057750	1.0000000000	18.09074	-0.08488	174	55	17	0	68	0	1.44345	2.41906
33	429007001	History of cardiac arrest (situation)	12	65966004	Fracture of forearm	529	24	55	1	23	54	451	0.40076	-0.04450	0.36312	2.74260	0.04808	0.4965102605	1.0000000000	2.49527	-0.80541	24	55	1	18	68	2	0.47000	0.91629
32	410429000	Cardiac Arrest	12	65966004	Fracture of forearm	529	24	55	1	23	54	451	0.40076	-0.04450	0.36312	2.74260	0.04808	0.4965102605	1.0000000000	2.49527	-0.80541	24	55	1	18	68	2	0.47000	0.91629
30	399211009	History of myocardial infarction (situation)	12	65966004	Fracture of forearm	529	2	55	1	1	54	473	4.80909	0.07993	8.75926	142.05057	0.54012	0.1973062382	1.0000000000	0.20794	0.72745	2	55	1	29	68	1	-0.20875	-2.30259
29	22298006	Myocardial Infarction	12	65966004	Fracture of forearm	529	2	55	1	1	54	473	4.80909	0.07993	8.75926	142.05057	0.54012	0.1973062382	1.0000000000	0.20794	0.72745	2	55	1	29	68	1	-0.20875	-2.30259
28	53741008	Coronary Heart Disease	12	65966004	Fracture of forearm	529	24	55	3	21	52	453	1.20227	0.01502	1.24451	4.31470	0.35896	0.7290128491	1.0000000000	2.49527	0.19459	24	55	3	56	68	8	0.71054	0.11778
27	408512008	Body mass index 40+ - severely obese (finding)	12	65966004	Fracture of forearm	529	67	55	2	65	53	409	0.28711	-0.09248	0.23745	0.99805	0.05649	0.0314198802	0.5137134251	6.96597	-1.40889	67	55	2	30	68	4	0.45953	1.40089
26	33737001	Fracture of rib	12	65966004	Fracture of forearm	529	32	55	1	31	54	443	0.30057	-0.06046	0.26464	1.97756	0.03541	0.2345991724	1.0000000000	3.32703	-1.11338	32	55	1	22	68	2	0.47000	1.01160
24	162864005	Body mass index 30+ - obesity (finding)	12	65966004	Fracture of forearm	529	226	55	22	204	33	270	0.93628	-0.01874	0.88235	1.55911	0.49935	0.7736438600	1.0000000000	23.49716	-0.09098	226	55	22	213	68	27	-0.00528	0.23758
23	36971009	Sinusitis (disorder)	12	65966004	Fracture of forearm	529	84	55	12	72	43	402	1.37403	0.05535	1.55814	3.09808	0.78365	0.2400706889	1.0000000000	8.73346	0.41749	84	55	12	106	68	13	-0.10971	-0.13473
22	70704007	Sprain of wrist	12	65966004	Fracture of forearm	529	90	55	14	76	41	398	1.49616	0.07653	1.78819	3.44057	0.92939	0.0881690648	0.8935133799	9.35728	0.53432	90	55	14	105	68	16	-0.06318	-0.01787
21	15777000	Prediabetes	12	65966004	Fracture of forearm	529	159	55	18	141	37	333	1.08885	0.01984	1.14894	2.08654	0.63265	0.6436299132	1.0000000000	16.53119	0.11608	159	55	18	174	68	27	0.14205	0.27831
20	80394007	Hyperglycemia (disorder)	12	65966004	Fracture of forearm	529	23	55	4	19	51	455	1.67273	0.04886	1.87822	5.73571	0.61505	0.2841868881	1.0000000000	2.39130	0.56009	23	55	4	32	68	7	0.31967	0.19189
19	237602007	Metabolic syndrome X (disorder)	12	65966004	Fracture of forearm	529	28	55	4	24	51	450	1.37403	0.03012	1.47059	4.40642	0.49079	0.5188167045	1.0000000000	2.91115	0.35433	28	55	4	36	68	8	0.43995	0.37469
18	302870006	Hypertriglyceridemia (disorder)	12	65966004	Fracture of forearm	529	28	55	4	24	51	450	1.37403	0.03012	1.47059	4.40642	0.49079	0.5188167045	1.0000000000	2.91115	0.35433	28	55	4	36	68	8	0.43995	0.37469
17	368581000119106	Neuropathy due to type 2 diabetes mellitus (disorder)	12	65966004	Fracture of forearm	529	7	55	1	6	54	468	1.37403	0.01475	1.44444	12.22384	0.17068	0.5384266683	1.0000000000	0.72779	0.21107	7	55	1	21	68	4	1.13498	0.24686
15	40055000	Chronic sinusitis (disorder)	12	65966004	Fracture of forearm	529	104	55	8	96	47	378	0.73986	-0.04384	0.67021	1.46551	0.30650	0.3731804972	1.0000000000	10.81285	-0.39236	104	55	8	112	68	14	0.29603	0.44183
14	10509002	Acute bronchitis (disorder)	12	65966004	Fracture of forearm	529	418	55	44	374	11	100	1.01244	0.00822	1.06952	2.14638	0.53293	1.0000000000	1.0000000000	43.45936	0.01744	418	55	44	445	68	57	0.02567	0.17583
13	370247008	Facial laceration	12	65966004	Fracture of forearm	529	55	55	7	48	48	426	1.22413	0.02601	1.29427	3.01987	0.55471	0.4906487806	1.0000000000	5.71834	0.25190	55	55	7	54	68	5	-0.49980	-0.28688
10	62106007	Concussion with no loss of consciousness	12	65966004	Fracture of forearm	529	96	55	10	86	45	388	1.00189	0.00030	1.00258	2.06786	0.48609	1.0000000000	1.0000000000	9.98110	0.00248	96	55	10	110	68	15	0.16101	0.24059
9	44465007	Sprain of ankle	12	65966004	Fracture of forearm	529	185	55	23	162	32	312	1.19577	0.04891	1.38426	2.44385	0.78408	0.2960522008	1.0000000000	19.23440	0.24622	185	55	23	177	68	21	-0.22290	-0.04170
8	233678006	Childhood asthma	12	65966004	Fracture of forearm	529	25	55	2	23	53	451	0.76945	-0.01749	0.73995	3.22682	0.16968	1.0000000000	1.0000000000	2.59924	-0.26273	25	55	2	20	68	2	-0.20544	0.20479
7	75498004	Acute bacterial sinusitis (disorder)	12	65966004	Fracture of forearm	529	89	55	5	84	50	390	0.54035	-0.07042	0.46429	1.19937	0.17973	0.1277255778	1.0000000000	9.25331	-0.77306	89	55	5	98	68	14	0.71724	0.85442
6	39848009	Whiplash injury to neck	12	65966004	Fracture of forearm	529	92	55	12	80	43	394	1.25455	0.03978	1.37442	2.72256	0.69384	0.3507163773	1.0000000000	9.56522	0.29919	92	55	12	90	68	11	-0.25177	-0.05774
5	284549007	Laceration of hand	12	65966004	Fracture of forearm	529	54	55	3	51	52	423	0.53434	-0.05348	0.47851	1.58788	0.14420	0.3435096968	1.0000000000	5.61437	-0.72560	54	55	3	50	68	7	0.59025	0.84730
4	195662009	Acute viral pharyngitis (disorder)	12	65966004	Fracture of forearm	529	430	55	47	383	8	91	1.05129	0.03641	1.39589	3.05633	0.63753	0.4692374491	1.0000000000	44.70699	0.07062	430	55	47	460	68	64	0.05091	0.21476
3	65363002	Otitis media	12	65966004	Fracture of forearm	529	277	55	30	247	25	227	1.04168	0.01489	1.10283	1.93171	0.62962	0.7766176073	1.0000000000	28.79962	0.05697	277	55	30	303	68	36	-0.01942	0.08317
1	444814009	Viral sinusitis (disorder)	12	65966004	Fracture of forearm	529	478	55	52	426	3	48	1.04633	0.04831	1.95305	6.49358	0.58741	0.3403960545	1.0000000000	49.69754	0.06408	478	55	52	515	68	66	0.01340	0.14654
114	449868002	Smokes tobacco daily	48	55680006	Drug overdose	529	2	24	0	2	24	503	0.00000	-0.01343	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.09074	-0.12530	2	24	0	7	26	1	-3.29584	-2.07944
116	370143000	Major depression disorder	48	55680006	Drug overdose	529	3	24	0	3	24	502	0.00000	-0.01646	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	3	24	0	5	26	0	0.00000	0.00000
119	275272006	Brain damage - traumatic	48	55680006	Drug overdose	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	4	26	0	0.00000	0.00000
120	162573006	Suspected lung cancer (situation)	48	55680006	Drug overdose	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	8	26	0	0.00000	0.00000
121	254637007	Non-small cell lung cancer (disorder)	48	55680006	Drug overdose	529	0	24	0	0	24	505	0.00000	0.00000	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.00000	0.00000	0	24	0	8	26	0	0.00000	0.00000
124	1501000119109	Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)	48	55680006	Drug overdose	529	1	24	0	1	24	504	0.00000	-0.00949	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.04537	-0.06401	1	24	0	0	26	0	0.00000	0.00000
127	431856006	Chronic kidney disease stage 2 (disorder)	48	55680006	Drug overdose	529	3	24	0	3	24	502	0.00000	-0.01646	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.13611	-0.18410	3	24	0	2	26	0	0.00000	0.00000
