disAcodeNum	disAcode	disAname	disBcodeNum	disBcode	disBname	patTotal	patWdisA	patWdisB	patWdisAB	patWdisAnotB	patWdisBnotA	patWOdisAB	relativeRiskIndex	phiIndex	oddsRatioIndex	oddsRatio95CI_upper	oddsRatio95CI_lower	fisherTest	fisherTestAdjusted	expect	score	femaleWithDisA	femaleWithDisB	femaleWithDisAandB	maleWithDisA	maleWithDisB	maleWithDisAandB	sexRatioBA	sexRatioAB
47	250.4	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	28	542	Other appendicitis	1095	28	51	1	27	50	1017	0.76681	-0.00835	0.75333	5.65634	0.10033	1.0000000000	1.0000000000	1.30411	-0.20421	10	27	0	18	24	1	-3.21888	-2.94444
46	892	Open wound of foot except toe(s) alone, without mention of complication	28	542	Other appendicitis	1095	118	51	10	108	41	936	1.81954	0.06295	2.11382	4.34003	1.02954	0.0589058886	1.0000000000	5.49589	0.75990	53	27	5	65	24	5	0.09844	-0.18805
44	733.09	Other osteoporosis	28	542	Other appendicitis	1095	37	51	4	33	47	1011	2.32114	0.05461	2.60735	7.66327	0.88712	0.0885761964	1.0000000000	1.72329	0.87658	24	27	3	13	24	1	-0.91629	-0.44183
43	733	Osteoporosis, unspecified	28	542	Other appendicitis	1095	37	51	4	33	47	1011	2.32114	0.05461	2.60735	7.66327	0.88712	0.0885761964	1.0000000000	1.72329	0.87658	24	27	3	13	24	1	-0.91629	-0.44183
42	492.8	Other emphysema	28	542	Other appendicitis	1095	17	51	0	17	51	1027	0.00000	-0.02776	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.79178	-0.84139	9	27	0	8	24	0	0.00000	0.00000
41	959.7	Knee, leg, ankle, and foot injury	28	542	Other appendicitis	1095	51	51	2	49	49	995	0.84198	-0.00772	0.82882	3.50767	0.19584	1.0000000000	1.0000000000	2.37534	-0.17007	27	27	1	24	24	1	0.11333	0.11333
40	595.9	Cystitis, unspecified	28	542	Other appendicitis	1095	71	51	1	70	50	974	0.30240	-0.04060	0.27829	2.04452	0.03788	0.2481061144	1.0000000000	3.30685	-1.10663	68	27	1	3	24	0	3.33220	4.23411
39	595.89	Other specified types of cystitis	28	542	Other appendicitis	1095	71	51	1	70	50	974	0.30240	-0.04060	0.27829	2.04452	0.03788	0.2481061144	1.0000000000	3.30685	-1.10663	68	27	1	3	24	0	3.33220	4.23411
37	642.44	Mild or unspecified pre-eclampsia, postpartum condition or complication	28	542	Other appendicitis	1095	101	51	5	96	46	948	1.06290	0.00443	1.07337	2.76574	0.41657	0.8051124427	1.0000000000	4.70411	0.07296	101	27	5	0	24	0	1.85630	3.05400
36	642.43	Mild or unspecified pre-eclampsia, antepartum condition or complication	28	542	Other appendicitis	1095	101	51	5	96	46	948	1.06290	0.00443	1.07337	2.76574	0.41657	0.8051124427	1.0000000000	4.70411	0.07296	101	27	5	0	24	0	1.85630	3.05400
35	642.42	Mild or unspecified pre-eclampsia, delivered, with mention of postpartum complication	28	542	Other appendicitis	1095	101	51	5	96	46	948	1.06290	0.00443	1.07337	2.76574	0.41657	0.8051124427	1.0000000000	4.70411	0.07296	101	27	5	0	24	0	1.85630	3.05400
34	642.41	Mild or unspecified pre-eclampsia, delivered, with or without mention of antepartum condition	28	542	Other appendicitis	1095	101	51	5	96	46	948	1.06290	0.00443	1.07337	2.76574	0.41657	0.8051124427	1.0000000000	4.70411	0.07296	101	27	5	0	24	0	1.85630	3.05400
33	642.4	Mild or unspecified pre-eclampsia, unspecified as to episode of care or not applicable	28	542	Other appendicitis	1095	101	51	5	96	46	948	1.06290	0.00443	1.07337	2.76574	0.41657	0.8051124427	1.0000000000	4.70411	0.07296	101	27	5	0	24	0	1.85630	3.05400
31	338.29	Other chronic pain	28	542	Other appendicitis	1095	52	51	3	49	48	995	1.23869	0.01178	1.26913	4.21855	0.38181	0.7301686341	1.0000000000	2.42192	0.22519	24	27	2	28	24	1	-0.54473	-0.80235
30	346.71	Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus	28	542	Other appendicitis	1095	51	51	4	47	47	997	1.68397	0.03341	1.80534	5.22093	0.62427	0.2923243186	1.0000000000	2.37534	0.56689	21	27	2	30	24	2	0.10920	-0.33024
29	V45.79	Other acquired absence of organ	28	542	Other appendicitis	1095	51	51	51	0	0	1044	21.47059	1.00000	0.00000	0.00000	0.00000	0.0000000000	0.0000000000	2.37534	3.94541	27	27	27	24	24	24	0.00000	0.00000
27	541	Appendicitis, unqualified	28	542	Other appendicitis	1095	51	51	51	0	0	1044	21.47059	1.00000	0.00000	0.00000	0.00000	0.0000000000	0.0000000000	2.37534	3.94541	27	27	27	24	24	24	0.00000	0.00000
26	272.4	Other and unspecified hyperlipidemia	28	542	Other appendicitis	1095	119	51	10	109	41	935	1.80425	0.06207	2.09219	4.29466	1.01923	0.0601314515	1.0000000000	5.54247	0.74960	64	27	6	55	24	4	-0.24116	-0.23451
25	434.91	Cerebral artery occlusion, unspecified with cerebral infarction	28	542	Other appendicitis	1095	62	51	2	60	49	984	0.69260	-0.01665	0.66939	2.81887	0.15896	1.0000000000	1.0000000000	2.88767	-0.37394	32	27	1	30	24	1	0.11333	0.06252
24	382.9	Unspecified otitis media	28	542	Other appendicitis	1095	580	51	24	556	27	488	0.88844	-0.02617	0.78018	1.37012	0.44425	0.3931089545	1.0000000000	27.01370	-0.16420	277	27	14	303	24	10	-0.14926	-0.40935
23	631	Other abnormal product of conception	28	542	Other appendicitis	1095	53	51	2	51	49	993	0.81021	-0.00946	0.79472	3.35976	0.18798	1.0000000000	1.0000000000	2.46849	-0.20935	53	27	2	0	24	0	2.67415	3.31419
22	642.63	Eclampsia, antepartum condition or complication	28	542	Other appendicitis	1095	96	51	7	89	44	955	1.56556	0.03875	1.70710	3.90165	0.74691	0.2021198319	1.0000000000	4.47123	0.54813	96	27	7	0	24	0	1.58045	2.68882
21	642.6	Eclampsia, unspecified as to episode of care or not applicable	28	542	Other appendicitis	1095	96	51	7	89	44	955	1.56556	0.03875	1.70710	3.90165	0.74691	0.2021198319	1.0000000000	4.47123	0.54813	96	27	7	0	24	0	1.58045	2.68882
20	726.1	Disorders of bursae and tendons in shoulder region, unspecified	28	542	Other appendicitis	1095	51	51	2	49	49	995	0.84198	-0.00772	0.82882	3.50767	0.19584	1.0000000000	1.0000000000	2.37534	-0.17007	26	27	1	25	24	1	0.11333	0.03774
19	637.92	Unspecified abortion, without mention of complication, complete	28	542	Other appendicitis	1095	125	51	7	118	44	926	1.20235	0.01606	1.24846	2.83530	0.54973	0.6497832314	1.0000000000	5.82192	0.22982	125	27	7	0	24	0	1.58045	2.93689
18	634.92	Spontaneous abortion, without mention of complication, complete	28	542	Other appendicitis	1095	125	51	7	118	44	926	1.20235	0.01606	1.24846	2.83530	0.54973	0.6497832314	1.0000000000	5.82192	0.22982	125	27	7	0	24	0	1.58045	2.93689
17	995.3	Allergy, unspecified, not elsewhere classified	28	542	Other appendicitis	1095	47	51	5	42	46	1002	2.28411	0.06010	2.59317	6.86250	0.97989	0.0624371316	1.0000000000	2.18904	0.91184	25	27	4	22	24	1	-1.17118	-1.15449
16	345.9	Epilepsy, unspecified, without mention of intractable epilepsy	28	542	Other appendicitis	1095	30	51	2	28	49	1016	1.43137	0.01600	1.48105	6.39593	0.34295	0.6466294661	1.0000000000	1.39726	0.32358	13	27	1	17	24	1	0.11333	-0.25131
15	345.8	Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy	28	542	Other appendicitis	1095	30	51	2	28	49	1016	1.43137	0.01600	1.48105	6.39593	0.34295	0.6466294661	1.0000000000	1.39726	0.32358	13	27	1	17	24	1	0.11333	-0.25131
14	V85.30	Body Mass Index 30.0-30.9, adult	28	542	Other appendicitis	1095	439	51	29	410	22	634	1.41833	0.07564	2.03836	3.59679	1.15517	0.0183593407	1.0000000000	20.44658	0.48422	226	27	16	213	24	13	-0.05736	-0.13924
13	V22.2	Pregnant state, incidental	28	542	Other appendicitis	1095	384	51	20	364	31	680	1.11826	0.01921	1.20525	2.14480	0.67727	0.5492262316	1.0000000000	17.88493	0.15315	384	27	20	0	24	0	0.85442	3.00568
12	34	Streptococcal sore throat	28	542	Other appendicitis	1095	523	51	25	498	26	546	1.02632	0.00556	1.05422	1.84980	0.60081	0.8865508846	1.0000000000	24.35890	0.03602	246	27	13	277	24	12	0.02532	-0.18964
11	473.9	Unspecified sinusitis (chronic)	28	542	Other appendicitis	1095	216	51	13	203	38	841	1.29221	0.03202	1.41729	2.70983	0.74127	0.2823525312	1.0000000000	10.06027	0.34004	104	27	7	112	24	6	-0.02899	-0.21531
10	473.8	Other chronic sinusitis	28	542	Other appendicitis	1095	216	51	13	203	38	841	1.29221	0.03202	1.41729	2.70983	0.74127	0.2823525312	1.0000000000	10.06027	0.34004	104	27	7	112	24	6	-0.02899	-0.21531
9	842.09	Other sprains and strains of wrist	28	542	Other appendicitis	1095	195	51	7	188	44	856	0.77074	-0.02359	0.72437	1.63325	0.32127	0.5737262590	1.0000000000	9.08219	-0.33374	90	27	5	105	24	2	-0.70865	-1.03524
8	842	Sprain of wrist, unspecified site	28	542	Other appendicitis	1095	195	51	7	188	44	856	0.77074	-0.02359	0.72437	1.63325	0.32127	0.5737262590	1.0000000000	9.08219	-0.33374	90	27	5	105	24	2	-0.70865	-1.03524
6	461.8	Other acute sinusitis	28	542	Other appendicitis	1095	187	51	11	176	40	868	1.26298	0.02638	1.35625	2.69498	0.68253	0.3470866848	1.0000000000	8.70959	0.30555	89	27	6	98	24	5	-0.05311	-0.26317
5	845.09	Other sprains and strains of ankle	28	542	Other appendicitis	1095	362	51	19	343	32	701	1.12691	0.01971	1.21347	2.17198	0.67795	0.5430933688	1.0000000000	16.86027	0.16325	185	27	7	177	24	12	0.48184	0.55474
4	845	Sprain of ankle, unspecified site	28	542	Other appendicitis	1095	362	51	19	343	32	701	1.12691	0.01971	1.21347	2.17198	0.67795	0.5430933688	1.0000000000	16.86027	0.16325	185	27	7	177	24	12	0.48184	0.55474
3	277.7	Dysmetabolic syndrome X	28	542	Other appendicitis	1095	64	51	1	63	50	981	0.33548	-0.03659	0.31143	2.29150	0.04232	0.3580233069	1.0000000000	2.98082	-0.99307	28	27	0	36	24	1	-3.21888	-3.61092
2	850	Concussion with no loss of consciousness	28	542	Other appendicitis	1095	206	51	9	197	42	847	0.93804	-0.00659	0.92132	1.92414	0.44115	1.0000000000	1.0000000000	9.59452	-0.08332	96	27	5	110	24	4	-0.08961	-0.34422
75	574.2	Calculus of gallbladder without mention of cholecystitis, without mention of obstruction	23	631	Other abnormal product of conception	1095	9	53	2	7	51	1035	4.59119	0.07373	5.79832	28.61657	1.17486	0.0665389404	1.0000000000	0.43562	1.06329	7	53	2	2	0	0	3.31419	1.50408
73	484.8	Pneumonia in other infectious diseases classified elsewhere	23	631	Other abnormal product of conception	1095	7	53	1	6	52	1036	2.95148	0.03530	3.32051	28.08877	0.39253	0.2940891927	1.0000000000	0.33881	0.57905	3	53	1	4	0	0	3.98898	1.38629
55	691.8	Other atopic dermatitis and related conditions	23	631	Other abnormal product of conception	1095	20	53	1	19	52	1023	1.03302	0.00102	1.03543	7.88455	0.13598	1.0000000000	1.0000000000	0.96804	0.02324	13	53	1	7	0	0	3.98898	2.63906
54	296.2	Major depressive affective disorder, single episode, unspecified	23	631	Other abnormal product of conception	1095	6	53	1	5	52	1037	3.44340	0.04090	3.98846	34.75878	0.45766	0.2579759950	1.0000000000	0.29041	0.63217	3	53	1	3	0	0	3.98898	1.38629
52	239.5	Neoplasm of unspecified nature of other genitourinary organs	23	631	Other abnormal product of conception	1095	24	53	0	24	53	1018	0.00000	-0.03376	0.00000	0.00000	0.00000	0.6254166980	1.0000000000	1.16164	-1.11213	0	53	0	24	0	0	0.00000	0.00000
51	233.4	Carcinoma in situ of prostate	23	631	Other abnormal product of conception	1095	23	53	0	23	53	1019	0.00000	-0.03303	0.00000	0.00000	0.00000	0.6227236154	1.0000000000	1.11324	-1.07946	0	53	0	23	0	0	0.00000	0.00000
47	250.4	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	23	631	Other abnormal product of conception	1095	28	53	2	26	51	1016	1.47574	0.01738	1.53243	6.63473	0.35395	0.6419780779	1.0000000000	1.35525	0.34908	10	53	2	18	0	0	3.31419	1.79176
30	346.71	Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus	23	631	Other abnormal product of conception	1095	51	53	4	47	49	995	1.62042	0.03093	1.72818	4.98996	0.59852	0.3046771262	1.0000000000	2.46849	0.52762	21	53	4	30	0	0	2.65676	1.83258
24	382.9	Unspecified otitis media	23	631	Other abnormal product of conception	1095	580	53	21	559	32	483	0.74805	-0.06030	0.56703	0.99640	0.32268	0.0490504214	1.0000000000	28.07306	-0.40218	277	53	21	303	0	0	1.25954	2.65257
13	V22.2	Pregnant state, incidental	23	631	Other abnormal product of conception	1095	384	53	53	331	0	711	2.85156	0.30688	0.00000	0.00000	0.00000	0.0000000000	0.0000000000	18.58630	1.46311	384	53	53	0	0	0	0.69315	2.10964
6	461.8	Other acute sinusitis	23	631	Other abnormal product of conception	1095	187	53	10	177	43	865	1.10483	0.01073	1.13651	2.30437	0.56053	0.7088493021	1.0000000000	9.05114	0.13014	89	53	10	98	0	0	1.84055	2.29253
3	277.7	Dysmetabolic syndrome X	23	631	Other abnormal product of conception	1095	64	53	4	60	49	982	1.29127	0.01637	1.33605	3.82561	0.46660	0.5446666602	1.0000000000	3.09772	0.28711	28	53	4	36	0	0	2.65676	2.07944
86	199.1	Other malignant neoplasm without specification of site	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	1	125	0	1	125	969	0.00000	-0.01085	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.11416	-0.15595	0	125	0	1	0	0	0.00000	0.00000
85	303.9	Other and unspecified alcohol dependence, unspecified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	5	125	0	5	125	965	0.00000	-0.02431	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.57078	-0.65148	0	125	0	5	0	0	0.00000	0.00000
84	854	Intracranial injury of other and unspecified nature without mention of open intracranial wound, unspecified state of consciousness	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	4	125	0	4	125	966	0.00000	-0.02174	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.45662	-0.54263	0	125	0	4	0	0	0.00000	0.00000
83	153.9	Malignant neoplasm of colon, unspecified site	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	6	125	1	5	124	965	1.46000	0.01226	1.55645	13.43107	0.18037	0.5176344400	1.0000000000	0.68493	0.24731	4	125	1	2	0	0	4.83628	1.60944
81	800.09	Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	7	125	1	6	124	964	1.25143	0.00724	1.29570	10.85144	0.15471	0.5730023876	1.0000000000	0.79909	0.15274	1	125	1	6	0	0	4.83628	0.69315
79	714	Rheumatoid arthritis	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	3	125	0	3	125	967	0.00000	-0.01882	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.34247	-0.42489	2	125	0	1	0	0	0.00000	0.00000
78	274.9	Gout, unspecified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	4	125	0	4	125	966	0.00000	-0.02174	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.45662	-0.54263	0	125	0	4	0	0	0.00000	0.00000
77	274.89	Gout with other specified manifestations	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	4	125	0	4	125	966	0.00000	-0.02174	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.45662	-0.54263	0	125	0	4	0	0	0.00000	0.00000
76	575	Acute cholecystitis	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	9	125	1	8	124	962	0.97333	-0.00087	0.96976	7.81890	0.12028	1.0000000000	1.0000000000	1.02740	-0.01963	7	125	1	2	0	0	4.83628	2.07944
75	574.2	Calculus of gallbladder without mention of cholecystitis, without mention of obstruction	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	9	125	1	8	124	962	0.97333	-0.00087	0.96976	7.81890	0.12028	1.0000000000	1.0000000000	1.02740	-0.01963	7	125	1	2	0	0	4.83628	2.07944
74	486	Pneumonia, organism unspecified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	7	125	2	5	123	965	2.50286	0.04327	3.13821	16.34922	0.60238	0.1854267540	1.0000000000	0.79909	0.73770	3	125	2	4	0	0	4.15104	0.91629
73	484.8	Pneumonia in other infectious diseases classified elsewhere	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	7	125	2	5	123	965	2.50286	0.04327	3.13821	16.34922	0.60238	0.1854267540	1.0000000000	0.79909	0.73770	3	125	2	4	0	0	4.15104	0.91629
71	633.1	Tubal pregnancy without intrauterine pregnancy	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	23	125	15	8	110	962	5.71304	0.24782	16.39773	39.55118	6.79842	0.0000000007	0.0000002454	2.62557	2.14179	23	125	15	0	0	0	2.23359	0.92954
67	153.8	Malignant neoplasm of other specified sites of large intestine	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	14	125	3	11	122	959	1.87714	0.03583	2.14382	7.79136	0.58988	0.2083922139	1.0000000000	1.59817	0.62250	9	125	3	5	0	0	3.75342	1.38629
65	244.9	Unspecified acquired hypothyroidism	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	13	125	4	9	121	961	2.69538	0.06671	3.52984	11.63625	1.07077	0.0510335909	1.0000000000	1.48402	1.00925	11	125	4	2	0	0	3.47352	1.32176
64	331	Alzheimer's disease	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	23	125	6	17	119	953	2.28522	0.06758	2.82650	7.30859	1.09311	0.0385441972	1.0000000000	2.62557	0.94915	15	125	6	8	0	0	3.08344	1.25276
63	836.2	Other tear of cartilage or meniscus of knee, current	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	20	125	2	18	123	952	0.87600	-0.00607	0.85998	3.75110	0.19716	1.0000000000	1.0000000000	2.28311	-0.13010	10	125	2	10	0	0	4.15104	1.79176
62	590.8	Pyelonephritis, unspecified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	1	125	0	1	125	969	0.00000	-0.01085	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.11416	-0.15595	1	125	0	0	0	0	0.00000	0.00000
57	692.9	Contact dermatitis and other eczema, unspecified cause	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	18	125	2	16	123	954	0.97333	-0.00124	0.96951	4.26720	0.22027	1.0000000000	1.0000000000	2.05479	-0.02611	9	125	2	9	0	0	4.15104	1.70475
55	691.8	Other atopic dermatitis and related conditions	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	20	125	2	18	123	952	0.87600	-0.00607	0.85998	3.75110	0.19716	1.0000000000	1.0000000000	2.28311	-0.13010	13	125	2	7	0	0	4.15104	2.01490
54	296.2	Major depressive affective disorder, single episode, unspecified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	6	125	0	6	125	964	0.00000	-0.02665	0.00000	0.00000	0.00000	1.0000000000	1.0000000000	0.68493	-0.75269	3	125	0	3	0	0	0.00000	0.00000
53	585.3	Chronic kidney disease, Stage III (moderate)	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	3	125	1	2	124	968	2.92000	0.03613	3.90323	43.35970	0.35137	0.3051048741	1.0000000000	0.34247	0.57511	1	125	1	2	0	0	4.83628	0.69315
52	239.5	Neoplasm of unspecified nature of other genitourinary organs	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	24	125	0	24	125	946	0.00000	-0.05374	0.00000	0.00000	0.00000	0.0994798800	1.0000000000	2.73973	-1.90293	0	125	0	24	0	0	0.00000	0.00000
51	233.4	Carcinoma in situ of prostate	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	23	125	0	23	125	947	0.00000	-0.05258	0.00000	0.00000	0.00000	0.0982618240	1.0000000000	2.62557	-1.85821	0	125	0	23	0	0	0.00000	0.00000
50	585.2	Chronic kidney disease, Stage II (mild)	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	5	125	1	4	124	966	1.75200	0.01828	1.94758	17.56413	0.21596	0.4551518545	1.0000000000	0.57078	0.34852	3	125	1	2	0	0	4.83628	1.38629
49	585.1	Chronic kidney disease, Stage I	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	28	125	5	23	120	947	1.56429	0.03281	1.71558	4.59670	0.64029	0.2394492034	1.0000000000	3.19635	0.51583	10	125	5	18	0	0	3.25810	1.09861
48	583.81	Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	28	125	5	23	120	947	1.56429	0.03281	1.71558	4.59670	0.64029	0.2394492034	1.0000000000	3.19635	0.51583	10	125	5	18	0	0	3.25810	1.09861
47	250.4	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	28	125	5	23	120	947	1.56429	0.03281	1.71558	4.59670	0.64029	0.2394492034	1.0000000000	3.19635	0.51583	10	125	5	18	0	0	3.25810	1.09861
46	892	Open wound of foot except toe(s) alone, without mention of complication	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	118	125	18	100	107	870	1.33627	0.04195	1.46355	2.51274	0.85245	0.1684037454	1.0000000000	13.47032	0.39290	53	125	18	65	0	0	2.07247	1.37231
44	733.09	Other osteoporosis	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	37	125	6	31	119	939	1.42054	0.02823	1.52724	3.73665	0.62421	0.3018713406	1.0000000000	4.22374	0.42227	24	125	6	13	0	0	3.08344	1.60944
43	733	Osteoporosis, unspecified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	37	125	6	31	119	939	1.42054	0.02823	1.52724	3.73665	0.62421	0.3018713406	1.0000000000	4.22374	0.42227	24	125	6	13	0	0	3.08344	1.60944
42	492.8	Other emphysema	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	17	125	2	15	123	955	1.03059	0.00138	1.03523	4.58107	0.23394	1.0000000000	1.0000000000	1.94064	0.02883	9	125	2	8	0	0	4.15104	1.70475
41	959.7	Knee, leg, ankle, and foot injury	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	51	125	8	43	117	927	1.37412	0.02968	1.47406	3.21170	0.67654	0.3628723912	1.0000000000	5.82192	0.39975	27	125	8	24	0	0	2.81091	1.47591
40	595.9	Cystitis, unspecified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	71	125	30	41	95	929	3.70141	0.25535	7.15533	11.98810	4.27080	0.0000000000	0.0000000015	8.10502	1.76753	68	125	30	3	0	0	1.64223	1.18377
39	595.89	Other specified types of cystitis	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	71	125	30	41	95	929	3.70141	0.25535	7.15533	11.98810	4.27080	0.0000000000	0.0000000015	8.10502	1.76753	68	125	30	3	0	0	1.64223	1.18377
30	346.71	Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	51	125	10	41	115	929	1.71765	0.05694	1.97031	4.03937	0.96107	0.0698234696	1.0000000000	5.82192	0.68925	21	125	10	30	0	0	2.60269	1.13140
26	272.4	Other and unspecified hyperlipidemia	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	119	125	21	98	104	872	1.54588	0.06843	1.79670	3.00190	1.07537	0.0315316735	1.0000000000	13.58447	0.59307	64	125	21	55	0	0	1.93908	1.39813
25	434.91	Cerebral artery occlusion, unspecified with cerebral infarction	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	62	125	8	54	117	916	1.13032	0.01146	1.15986	2.49762	0.53862	0.6808939421	1.0000000000	7.07763	0.15599	32	125	8	30	0	0	2.81091	1.60944
24	382.9	Unspecified otitis media	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	580	125	48	532	77	438	0.72497	-0.10478	0.51323	0.75198	0.35028	0.0005839346	0.0879885310	66.21005	-0.45590	277	125	48	303	0	0	1.28209	1.91262
23	631	Other abnormal product of conception	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	53	125	24	29	101	941	3.96679	0.24019	7.71048	13.75034	4.32364	0.0000000001	0.0000000491	6.05023	1.82619	53	125	24	0	0	0	1.82589	1.16575
22	642.63	Eclampsia, antepartum condition or complication	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	96	125	36	60	89	910	3.28500	0.25428	6.13483	9.78657	3.84569	0.0000000000	0.0000000006	10.95890	1.62944	96	125	36	0	0	0	1.49789	1.29928
20	726.1	Disorders of bursae and tendons in shoulder region, unspecified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	51	125	6	45	119	925	1.03059	0.00243	1.03641	2.48114	0.43293	0.8244170672	1.0000000000	5.82192	0.03718	26	125	6	25	0	0	3.08344	1.67398
17	995.3	Allergy, unspecified, not elsewhere classified	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	47	125	8	39	117	931	1.49106	0.03733	1.63226	3.57725	0.74478	0.2367621031	1.0000000000	5.36530	0.49970	25	125	8	22	0	0	2.81091	1.41707
16	345.9	Epilepsy, unspecified, without mention of intractable epilepsy	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	30	125	1	29	124	941	0.29200	-0.04266	0.26168	1.93792	0.03533	0.2417171882	1.0000000000	3.42466	-1.14557	13	125	1	17	0	0	4.83628	2.63906
15	345.8	Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	30	125	1	29	124	941	0.29200	-0.04266	0.26168	1.93792	0.03533	0.2417171882	1.0000000000	3.42466	-1.14557	13	125	1	17	0	0	4.83628	2.63906
14	V85.30	Body Mass Index 30.0-30.9, adult	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	439	125	79	360	46	610	1.57640	0.16927	2.91002	4.28149	1.97787	0.0000000359	0.0000100323	50.11416	0.64628	226	125	79	213	0	0	0.94867	1.35086
13	V22.2	Pregnant state, incidental	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	384	125	125	259	0	711	2.85156	0.48847	0.00000	0.00000	0.00000	0.0000000000	0.0000000000	43.83562	1.49071	384	125	125	0	0	0	0.69315	1.40413
11	473.9	Unspecified sinusitis (chronic)	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	216	125	31	185	94	785	1.25722	0.04577	1.39937	2.16500	0.90450	0.1510931218	1.0000000000	24.65753	0.31869	104	125	31	112	0	0	1.61587	1.47129
10	473.8	Other chronic sinusitis	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	216	125	31	185	94	785	1.25722	0.04577	1.39937	2.16500	0.90450	0.1510931218	1.0000000000	24.65753	0.31869	104	125	31	112	0	0	1.61587	1.47129
9	842.09	Other sprains and strains of wrist	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	195	125	25	170	100	800	1.12308	0.02057	1.17647	1.87948	0.73642	0.5342723602	1.0000000000	22.26027	0.16064	90	125	25	105	0	0	1.79176	1.52606
8	842	Sprain of wrist, unspecified site	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	195	125	25	170	100	800	1.12308	0.02057	1.17647	1.87948	0.73642	0.5342723602	1.0000000000	22.26027	0.16064	90	125	25	105	0	0	1.79176	1.52606
6	461.8	Other acute sinusitis	18	634.92	Spontaneous abortion, without mention of complication, complete	1095	187	125	27	160	98	810	1.26481	0.04314	1.39477	2.20612	0.88181	0.1646632247	1.0000000000	21.34703	0.32534	89	125	27	98	0	0	1.72804	1.45775
